"Date","Price","Open","High","Low","Vol.","Change %"
"29/04/2021","38,449.2","39,370.2","39,370.2","38,449.2","0.73K","-2.36%"
"28/04/2021","39,380.0","39,618.5","39,618.5","39,074.2","0.77K","-0.59%"
"27/04/2021","39,613.1","38,894.3","39,613.1","38,894.3","0.73K","1.80%"
"26/04/2021","38,914.5","35,490.4","38,914.5","35,490.4","1.18K","9.66%"
"25/04/2021","35,487.2","36,231.7","36,306.0","35,487.2","0.83K","-2.06%"
"24/04/2021","36,235.1","36,964.2","36,964.2","36,235.1","0.76K","-2.01%"
"23/04/2021","36,980.0","37,356.7","37,356.7","35,625.0","2.44K","-1.12%"
"22/04/2021","37,399.7","38,667.7","39,640.0","37,399.7","1.60K","-3.28%"
"21/04/2021","38,667.7","40,559.8","40,559.8","38,667.7","0.74K","-4.70%"
"20/04/2021","40,574.7","39,885.9","40,574.7","39,885.9","1.24K","1.73%"
"19/04/2021","39,885.9","40,887.7","41,037.7","39,885.9","1.33K","-2.43%"
"18/04/2021","40,878.5","43,840.4","43,840.4","40,499.1","3.01K","-6.72%"
"17/04/2021","43,825.8","44,430.3","45,241.5","43,825.8","0.56K","-1.36%"
"16/04/2021","44,430.3","45,920.1","45,920.1","44,430.3","1.07K","-3.24%"
"15/04/2021","45,920.1","45,779.6","46,046.0","45,640.0","0.54K","0.31%"
"14/04/2021","45,779.6","46,301.3","46,301.3","45,779.6","1.00K","-1.12%"
"13/04/2021","46,297.0","43,564.3","46,297.0","43,564.3","0.99K","6.25%"
"12/04/2021","43,573.6","43,790.0","44,065.3","43,573.6","0.56K","-0.49%"
"11/04/2021","43,790.0","43,658.5","43,790.0","43,477.5","0.41K","0.27%"
"10/04/2021","43,672.0","42,439.2","43,701.4","42,439.2","0.71K","2.90%"
"09/04/2021","42,439.2","42,232.0","42,528.6","42,232.0","0.40K","0.46%"
"08/04/2021","42,246.0","40,823.1","42,246.0","40,823.1","0.40K","3.48%"
"07/04/2021","40,825.1","41,997.4","42,180.0","40,825.1","0.97K","-2.80%"
"06/04/2021","41,999.1","42,493.9","42,493.9","41,999.1","0.56K","-1.09%"
"05/04/2021","42,460.0","42,154.5","42,460.0","41,223.6","0.54K","0.72%"
"04/04/2021","42,154.5","41,468.4","42,154.5","41,468.4","0.43K","1.63%"
"03/04/2021","41,476.4","42,600.0","42,946.0","41,476.4","0.63K","-2.69%"
"02/04/2021","42,624.6","42,480.0","42,895.0","42,480.0","0.59K","0.34%"
"01/04/2021","42,480.0","42,640.4","42,748.7","42,480.0","0.61K","-0.38%"
"31/03/2021","42,640.4","42,780.0","42,780.0","42,484.6","1.07K","-0.33%"
"30/03/2021","42,780.0","41,776.0","42,780.0","41,522.4","0.74K","2.40%"
"29/03/2021","41,776.0","40,458.8","41,776.0","40,458.8","1.05K","3.22%"
"28/03/2021","40,474.2","40,510.2","40,673.1","39,977.6","0.51K","-0.07%"
"27/03/2021","40,503.5","39,958.9","40,503.5","39,908.3","0.70K","1.36%"
"26/03/2021","39,958.3","37,437.1","39,958.3","37,437.1","0.91K","6.73%"
"25/03/2021","37,437.1","38,246.0","38,690.0","37,287.4","1.69K","-2.19%"
"24/03/2021","38,276.0","39,603.9","40,646.0","38,276.0","1.51K","-3.49%"
"23/03/2021","39,660.0","39,136.0","40,349.1","38,860.5","1.06K","1.31%"
"22/03/2021","39,146.3","41,452.7","41,452.7","39,146.3","0.96K","-5.68%"
"21/03/2021","41,504.2","41,980.0","41,980.0","41,354.9","0.78K","-1.13%"
"20/03/2021","41,980.0","41,910.0","42,410.0","41,910.0","0.57K","0.07%"
"19/03/2021","41,948.6","41,406.0","42,234.1","41,406.0","0.83K","1.28%"
"18/03/2021","41,416.8","42,082.5","42,082.5","41,416.8","1.08K","-1.68%"
"17/03/2021","42,126.0","40,980.0","42,126.0","39,576.0","1.00K","2.80%"
"16/03/2021","40,980.0","40,111.9","40,980.0","39,230.0","1.01K","2.33%"
"15/03/2021","40,046.0","42,415.8","42,736.0","40,046.0","1.58K","-5.59%"
"14/03/2021","42,415.8","43,800.0","43,800.0","42,415.8","0.78K","-3.21%"
"13/03/2021","43,824.0","41,067.5","43,824.0","40,683.5","1.22K","6.65%"
"12/03/2021","41,090.7","41,333.7","41,333.7","41,010.1","0.83K","-0.59%"
"11/03/2021","41,333.7","40,098.0","41,333.7","39,844.0","1.27K","3.06%"
"10/03/2021","40,105.6","39,530.2","40,532.8","38,874.9","1.62K","1.41%"
"09/03/2021","39,549.1","37,877.0","39,549.1","37,877.0","1.20K","4.39%"
"08/03/2021","37,886.4","36,750.0","37,886.4","36,531.9","1.03K","3.07%"
"07/03/2021","36,759.5","35,294.2","36,759.5","35,294.2","0.85K","4.23%"
"06/03/2021","35,266.1","35,229.6","35,266.1","34,656.3","0.63K","0.11%"
"05/03/2021","35,229.0","34,857.7","35,229.0","34,106.6","1.34K","1.06%"
"04/03/2021","34,858.0","36,240.0","36,845.8","34,836.3","1.43K","-3.91%"
"03/03/2021","36,276.8","34,767.1","37,587.9","34,767.1","1.26K","4.32%"
"02/03/2021","34,774.1","35,656.3","35,656.3","34,150.0","0.95K","-2.47%"
"01/03/2021","35,656.3","32,380.0","35,656.3","32,380.0","1.36K","10.15%"
"28/02/2021","32,370.0","33,270.0","33,335.1","31,866.3","1.33K","-2.71%"
"27/02/2021","33,270.0","33,326.6","34,097.2","33,270.0","0.74K","-0.23%"
"26/02/2021","33,345.6","33,681.4","33,681.4","33,268.1","1.83K","-0.99%"
"25/02/2021","33,680.6","35,191.4","36,174.3","33,680.6","1.39K","-4.37%"
"24/02/2021","35,220.0","34,680.1","35,987.6","34,266.0","1.83K","1.48%"
"23/02/2021","34,708.0","38,521.0","38,521.0","34,131.6","4.16K","-9.95%"
"22/02/2021","38,542.5","41,060.4","41,060.4","37,966.0","3.67K","-6.20%"
"21/02/2021","41,090.0","40,071.1","41,090.0","40,035.0","0.90K","2.46%"
"20/02/2021","40,105.1","39,984.3","40,105.1","39,716.0","1.56K","0.24%"
"19/02/2021","40,007.8","36,978.0","40,007.8","36,978.0","1.70K","8.13%"
"18/02/2021","36,998.4","37,699.6","37,699.6","36,998.4","1.09K","-1.81%"
"17/02/2021","37,681.0","35,489.0","37,681.0","35,489.0","1.39K","6.13%"
"16/02/2021","35,506.0","34,539.5","35,506.0","34,539.5","1.28K","2.80%"
"15/02/2021","34,539.5","35,200.0","35,200.0","34,505.4","1.10K","-1.88%"
"14/02/2021","35,202.0","34,232.0","35,646.9","34,232.0","1.29K","2.84%"
"13/02/2021","34,230.0","34,293.0","34,512.0","34,230.0","1.07K","-0.23%"
"12/02/2021","34,310.5","34,724.4","34,837.4","34,099.5","1.59K","-1.29%"
"11/02/2021","34,757.7","32,438.0","34,757.7","32,438.0","2.22K","7.12%"
"10/02/2021","32,446.2","33,690.0","33,690.0","32,381.6","1.85K","-3.70%"
"09/02/2021","33,692.0","33,832.0","33,832.0","33,692.0","3.28K","-0.31%"
"08/02/2021","33,795.5","28,322.0","33,795.5","28,002.0","3.80K","19.26%"
"07/02/2021","28,338.2","28,655.0","28,655.0","28,042.7","1.47K","-1.11%"
"06/02/2021","28,655.0","27,902.4","28,968.0","27,902.4","2.10K","2.70%"
"05/02/2021","27,902.4","27,032.1","27,902.4","27,032.1","1.17K","3.05%"
"04/02/2021","27,077.8","27,638.8","27,638.8","27,077.8","1.99K","-2.03%"
"03/02/2021","27,638.8","26,030.0","27,638.8","26,030.0","1.52K","6.18%"
"02/02/2021","26,030.0","24,546.2","26,030.0","24,546.2","1.44K","6.04%"
"01/02/2021","24,546.2","24,229.1","25,262.9","24,229.1","1.12K","1.31%"
"31/01/2021","24,229.1","25,063.9","25,063.9","24,229.1","1.33K","-3.34%"
"30/01/2021","25,065.8","25,008.0","25,065.8","24,583.6","1.71K","0.23%"
"29/01/2021","25,008.0","24,288.0","27,593.9","24,288.0","5.36K","3.02%"
"28/01/2021","24,275.8","22,266.2","24,275.8","22,266.2","1.48K","8.97%"
"27/01/2021","22,278.1","23,675.3","23,675.3","22,278.1","2.67K","-5.90%"
"26/01/2021","23,675.3","23,627.7","23,816.1","23,324.1","1.55K","0.20%"
"25/01/2021","23,627.7","23,576.0","24,145.3","23,576.0","1.46K","0.30%"
"24/01/2021","23,557.0","23,471.7","23,557.0","23,471.7","0.92K","0.30%"
"23/01/2021","23,486.4","24,126.0","24,126.0","23,486.4","1.00K","-2.69%"
"22/01/2021","24,136.0","22,459.9","24,136.0","22,459.9","2.41K","7.46%"
"21/01/2021","22,459.9","25,962.0","25,962.0","22,459.9","3.09K","-13.49%"
"20/01/2021","25,962.0","26,369.2","26,369.2","25,830.6","1.63K","-1.54%"
"19/01/2021","26,369.2","26,970.8","27,288.9","26,369.2","1.40K","-2.21%"
"18/01/2021","26,964.6","26,372.9","26,964.6","25,900.0","1.19K","2.24%"
"17/01/2021","26,372.9","26,537.9","26,537.9","25,600.0","1.41K","-0.65%"
"16/01/2021","26,544.7","27,110.6","27,371.0","26,544.7","1.27K","-2.09%"
"15/01/2021","27,110.6","28,641.3","28,641.3","27,110.6","2.61K","-5.34%"
"14/01/2021","28,641.3","27,383.9","28,826.0","27,061.9","2.09K","4.45%"
"13/01/2021","27,420.1","24,930.4","27,420.1","24,719.5","2.57K","9.99%"
"12/01/2021","24,930.4","26,290.5","26,290.5","24,930.4","3.37K","-5.18%"
"11/01/2021","26,293.1","28,245.9","28,245.9","25,128.2","9.29K","-6.95%"
"10/01/2021","28,258.0","29,674.3","30,244.5","28,258.0","3.38K","-4.77%"
"09/01/2021","29,672.9","30,007.0","30,091.0","28,880.0","1.66K","-1.11%"
"08/01/2021","30,005.2","29,169.4","30,173.2","29,169.4","3.78K","2.87%"
"07/01/2021","29,169.4","27,070.5","29,347.8","27,070.5","3.15K","7.77%"
"06/01/2021","27,065.3","24,968.6","27,065.3","24,866.0","2.47K","8.43%"
"05/01/2021","24,960.1","23,550.2","24,960.1","22,823.8","1.86K","5.99%"
"04/01/2021","23,550.2","24,180.1","24,180.1","23,280.6","3.66K","-2.71%"
"03/01/2021","24,206.4","23,615.4","25,034.0","23,615.4","2.77K","2.50%"
"02/01/2021","23,615.2","21,526.1","24,226.0","21,526.1","3.29K","9.70%"
"01/01/2021","21,526.1","21,197.6","21,526.1","21,187.7","0.74K","1.50%"
"31/12/2020","21,207.3","21,182.2","21,207.3","21,075.8","1.52K","0.12%"
"30/12/2020","21,182.2","20,253.1","21,182.2","20,253.1","1.84K","4.50%"
"29/12/2020","20,269.7","20,080.9","20,269.7","19,949.6","1.40K","1.00%"
"28/12/2020","20,069.9","19,337.7","20,129.0","19,337.7","1.50K","3.79%"
"27/12/2020","19,337.7","19,482.7","20,759.5","19,337.7","3.36K","-0.74%"
"26/12/2020","19,482.7","18,205.9","19,482.7","18,205.9","1.73K","7.01%"
"25/12/2020","18,205.9","17,525.2","18,205.9","17,525.2","1.10K","3.98%"
"24/12/2020","17,509.6","17,237.9","17,509.6","17,073.7","0.95K","1.58%"
"23/12/2020","17,237.9","17,800.0","17,800.0","17,237.9","1.58K","-3.16%"
"22/12/2020","17,800.0","16,918.6","17,800.0","16,832.8","1.21K","5.21%"
"21/12/2020","16,918.6","17,550.4","17,695.5","16,918.6","1.86K","-3.60%"
"20/12/2020","17,550.4","17,708.5","17,708.5","17,212.7","1.06K","-0.88%"
"19/12/2020","17,706.1","17,141.8","17,706.1","17,141.8","1.19K","3.29%"
"18/12/2020","17,141.8","16,815.2","17,141.8","16,761.3","1.02K","1.94%"
"17/12/2020","16,815.2","15,799.4","16,815.2","15,799.4","2.93K","6.42%"
"16/12/2020","15,801.4","14,472.1","15,801.4","14,472.1","1.82K","9.27%"
"15/12/2020","14,461.5","14,461.9","14,530.0","14,391.6","0.55K","0.00%"
"14/12/2020","14,461.9","14,390.4","14,461.9","14,338.2","0.55K","0.50%"
"13/12/2020","14,390.4","14,247.1","14,390.4","14,247.1","0.76K","0.94%"
"12/12/2020","14,256.2","13,647.0","14,256.2","13,647.0","0.67K","4.46%"
"11/12/2020","13,647.0","13,725.0","13,725.0","13,401.1","0.95K","-0.57%"
"10/12/2020","13,725.0","13,895.8","13,895.8","13,725.0","0.70K","-1.23%"
"09/12/2020","13,895.8","13,728.0","13,895.8","13,656.2","1.72K","1.14%"
"08/12/2020","13,738.9","14,369.2","14,369.2","13,738.9","1.06K","-4.39%"
"07/12/2020","14,369.2","14,439.0","14,439.0","14,170.1","0.59K","-0.42%"
"06/12/2020","14,430.2","14,266.9","14,444.6","14,221.5","0.52K","1.14%"
"05/12/2020","14,266.9","13,912.8","14,266.9","13,912.8","0.40K","2.55%"
"04/12/2020","13,912.8","14,470.6","14,470.6","13,912.8","1.00K","-3.91%"
"03/12/2020","14,478.3","14,374.7","14,478.3","14,374.7","0.69K","0.59%"
"02/12/2020","14,393.0","14,000.0","14,393.0","13,976.0","0.89K","2.81%"
"01/12/2020","14,000.0","14,758.0","14,758.0","14,000.0","2.34K","-5.14%"
"30/11/2020","14,758.0","13,672.1","14,758.0","13,672.1","1.96K","7.94%"
"29/11/2020","13,672.1","13,363.2","13,672.1","13,362.0","0.79K","2.29%"
"28/11/2020","13,365.8","12,894.0","13,365.8","12,768.8","1.05K","3.66%"
"27/11/2020","12,894.0","12,849.4","12,894.0","12,621.4","1.11K","0.35%"
"26/11/2020","12,849.2","14,008.5","14,008.5","12,727.2","3.99K","-8.26%"
"25/11/2020","14,005.7","14,371.4","14,371.4","14,005.7","1.23K","-2.55%"
"24/11/2020","14,371.5","13,820.4","14,465.0","13,783.0","1.69K","3.99%"
"23/11/2020","13,820.4","13,892.3","13,931.2","13,744.0","0.96K","-0.52%"
"22/11/2020","13,892.3","14,109.8","14,109.8","13,739.4","1.50K","-1.54%"
"21/11/2020","14,109.8","14,081.5","14,162.2","14,073.8","1.04K","0.20%"
"20/11/2020","14,081.5","13,466.4","14,081.5","13,466.4","1.47K","4.56%"
"19/11/2020","13,467.9","13,434.1","13,467.9","13,254.9","1.24K","0.25%"
"18/11/2020","13,434.1","13,367.0","13,437.9","13,367.0","2.48K","0.50%"
"17/11/2020","13,367.0","12,661.9","13,367.0","12,661.9","1.95K","5.57%"
"16/11/2020","12,661.9","12,100.0","12,661.9","12,100.0","0.96K","4.64%"
"15/11/2020","12,100.0","12,212.9","12,222.2","12,100.0","0.54K","-0.95%"
"14/11/2020","12,216.3","12,402.4","12,402.4","12,183.8","0.77K","-1.50%"
"13/11/2020","12,402.4","12,445.7","12,445.7","12,184.8","0.91K","-0.42%"
"12/11/2020","12,454.9","11,892.0","12,454.9","11,892.0","1.35K","4.73%"
"11/11/2020","11,892.0","11,553.3","11,892.0","11,553.3","1.20K","2.93%"
"10/11/2020","11,553.3","11,667.3","11,667.3","11,553.3","0.74K","-0.98%"
"09/11/2020","11,667.3","11,752.5","11,892.1","11,580.6","1.33K","-0.77%"
"08/11/2020","11,757.5","11,294.5","11,757.5","11,294.5","0.89K","4.14%"
"07/11/2020","11,290.5","11,882.0","11,882.0","11,290.5","1.66K","-4.98%"
"06/11/2020","11,882.0","11,895.5","11,995.5","11,882.0","1.61K","-0.11%"
"05/11/2020","11,895.5","10,934.5","11,895.5","10,934.5","2.52K","8.79%"
"04/11/2020","10,934.5","10,703.1","10,934.5","10,549.4","0.97K","2.13%"
"03/11/2020","10,706.6","10,519.7","10,706.6","10,410.4","0.85K","1.78%"
"02/11/2020","10,519.7","10,670.1","10,670.1","10,427.0","0.97K","-1.41%"
"01/11/2020","10,670.1","10,684.2","10,684.2","10,646.6","0.54K","-0.15%"
"31/10/2020","10,686.1","10,499.3","10,713.9","10,499.3","0.72K","1.78%"
"30/10/2020","10,499.3","10,421.2","10,571.9","10,421.2","0.81K","0.73%"
"29/10/2020","10,423.5","10,239.6","10,423.9","10,216.1","0.81K","1.80%"
"28/10/2020","10,239.6","10,639.3","10,639.3","10,239.6","1.35K","-3.76%"
"27/10/2020","10,639.3","10,060.5","10,639.3","10,060.5","1.00K","5.75%"
"26/10/2020","10,060.5","10,000.7","10,060.5","10,000.7","0.77K","0.60%"
"25/10/2020","10,000.7","10,070.8","10,070.8","9,985.9","0.52K","-0.70%"
"24/10/2020","10,070.8","9,924.6","10,070.8","9,924.6","0.40K","1.45%"
"23/10/2020","9,926.5","9,950.8","9,950.8","9,894.2","0.83K","-0.24%"
"22/10/2020","9,950.8","9,766.5","10,050.9","9,766.5","1.27K","1.86%"
"21/10/2020","9,769.3","9,215.0","10,065.6","9,215.0","2.13K","5.95%"
"20/10/2020","9,220.7","9,084.5","9,220.7","9,084.5","0.87K","1.50%"
"19/10/2020","9,084.5","8,922.5","9,084.5","8,841.2","0.72K","1.82%"
"18/10/2020","8,922.5","8,813.2","8,922.5","8,813.2","0.30K","1.20%"
"17/10/2020","8,816.6","8,780.5","8,816.6","8,780.5","0.27K","0.42%"
"16/10/2020","8,779.7","8,922.5","8,922.5","8,752.5","0.58K","-1.60%"
"15/10/2020","8,922.5","8,798.0","8,922.5","8,798.0","0.57K","1.42%"
"14/10/2020","8,797.4","8,839.4","8,839.4","8,762.5","0.60K","-0.47%"
"13/10/2020","8,839.4","8,825.5","8,839.4","8,811.7","0.64K","0.16%"
"12/10/2020","8,825.5","8,735.0","8,825.5","8,730.5","0.92K","1.04%"
"11/10/2020","8,735.0","8,671.4","8,735.0","8,671.4","0.41K","0.78%"
"10/10/2020","8,667.8","8,485.8","8,720.3","8,485.8","0.56K","2.14%"
"09/10/2020","8,485.8","8,458.3","8,485.8","8,422.3","0.60K","0.32%"
"08/10/2020","8,458.3","8,274.9","8,458.3","8,241.5","0.62K","2.22%"
"07/10/2020","8,274.9","8,250.3","8,274.9","8,220.8","0.42K","0.30%"
"06/10/2020","8,250.3","8,326.1","8,326.1","8,250.3","0.55K","-0.92%"
"05/10/2020","8,326.7","8,270.9","8,326.7","8,260.2","0.41K","0.67%"
"04/10/2020","8,270.9","8,173.4","8,270.9","8,173.4","0.21K","1.24%"
"03/10/2020","8,169.5","8,176.6","8,176.6","8,159.8","0.25K","-0.09%"
"02/10/2020","8,176.6","8,255.9","8,255.9","8,116.1","0.64K","-1.00%"
"01/10/2020","8,259.2","8,365.4","8,481.7","8,259.2","0.84K","-1.27%"
"30/09/2020","8,365.4","8,439.6","8,439.6","8,356.2","0.60K","-0.88%"
"29/09/2020","8,439.6","8,320.2","8,439.6","8,320.2","0.67K","1.43%"
"28/09/2020","8,320.2","8,447.5","8,485.8","8,320.2","0.73K","-1.51%"
"27/09/2020","8,447.5","8,435.0","8,465.4","8,430.5","0.30K","0.18%"
"26/09/2020","8,432.2","8,392.6","8,438.1","8,392.6","0.27K","0.47%"
"25/09/2020","8,392.6","8,427.0","8,427.0","8,357.0","0.53K","-0.41%"
"24/09/2020","8,427.0","8,057.1","8,427.0","8,057.1","0.63K","4.59%"
"23/09/2020","8,057.1","8,284.0","8,284.0","8,057.1","0.63K","-2.74%"
"22/09/2020","8,284.0","8,142.7","8,284.0","8,142.7","0.66K","1.73%"
"21/09/2020","8,142.7","8,463.6","8,463.6","8,142.7","0.95K","-3.83%"
"20/09/2020","8,466.7","8,592.6","8,592.6","8,428.0","0.43K","-1.51%"
"19/09/2020","8,596.7","8,472.2","8,596.7","8,472.2","0.32K","1.47%"
"18/09/2020","8,472.2","8,444.7","8,472.2","8,420.4","0.58K","0.33%"
"17/09/2020","8,444.7","8,476.0","8,476.0","8,416.9","0.73K","-0.37%"
"16/09/2020","8,476.0","8,393.2","8,476.0","8,393.2","0.92K","0.99%"
"15/09/2020","8,393.2","8,325.1","8,451.5","8,325.1","0.85K","0.78%"
"14/09/2020","8,328.4","8,088.7","8,328.4","8,088.7","0.86K","2.96%"
"13/09/2020","8,088.7","8,174.4","8,259.3","8,088.7","0.59K","-1.08%"
"12/09/2020","8,177.1","8,138.5","8,182.3","8,097.4","0.35K","0.47%"
"11/09/2020","8,138.5","8,094.5","8,138.5","8,084.2","0.65K","0.54%"
"10/09/2020","8,094.5","7,877.4","8,112.1","7,877.4","0.82K","2.76%"
"09/09/2020","7,877.1","7,825.9","7,895.7","7,748.3","0.69K","0.65%"
"08/09/2020","7,826.4","7,904.7","7,904.7","7,702.3","0.88K","-0.99%"
"07/09/2020","7,904.7","7,760.5","7,904.7","7,564.6","0.95K","1.82%"
"06/09/2020","7,763.7","7,684.2","7,763.7","7,684.2","0.66K","1.12%"
"05/09/2020","7,677.6","7,911.1","7,931.0","7,599.4","1.19K","-2.95%"
"04/09/2020","7,911.1","7,760.0","7,911.1","7,760.0","1.55K","1.62%"
"03/09/2020","7,785.3","8,566.9","8,602.2","7,785.3","1.79K","-9.12%"
"02/09/2020","8,566.9","8,928.0","8,928.0","8,537.7","1.01K","-4.00%"
"01/09/2020","8,923.9","8,745.0","8,923.9","8,716.8","0.85K","2.05%"
"31/08/2020","8,745.0","8,781.9","8,781.9","8,745.0","0.44K","-0.42%"
"30/08/2020","8,781.9","8,623.4","8,781.9","8,623.4","0.35K","1.84%"
"29/08/2020","8,623.4","8,664.2","8,664.2","8,623.4","0.33K","-0.49%"
"28/08/2020","8,666.0","8,608.1","8,666.0","8,608.1","0.54K","0.67%"
"27/08/2020","8,608.1","8,694.4","8,694.4","8,608.1","0.69K","-0.96%"
"26/08/2020","8,691.9","8,636.9","8,691.9","8,635.4","0.61K","0.63%"
"25/08/2020","8,637.7","9,004.3","9,004.3","8,624.1","1.07K","-4.14%"
"24/08/2020","9,010.8","8,917.2","9,010.8","8,917.2","0.61K","1.05%"
"23/08/2020","8,917.2","8,929.6","8,929.6","8,885.3","0.32K","-0.16%"
"22/08/2020","8,931.5","8,836.6","8,931.5","8,836.6","0.43K","1.09%"
"21/08/2020","8,835.4","8,988.6","8,988.6","8,835.4","0.81K","-1.71%"
"20/08/2020","8,988.6","8,985.0","9,050.0","8,956.2","0.65K","0.07%"
"19/08/2020","8,982.3","9,044.0","9,044.0","8,969.7","1.08K","-0.68%"
"18/08/2020","9,044.0","9,395.6","9,395.6","9,044.0","1.16K","-3.74%"
"17/08/2020","9,395.6","9,117.3","9,395.6","9,044.5","1.35K","3.06%"
"16/08/2020","9,116.7","9,086.9","9,116.7","9,036.3","0.45K","0.33%"
"15/08/2020","9,086.9","9,031.3","9,086.9","9,031.3","0.66K","0.62%"
"14/08/2020","9,031.3","9,020.2","9,039.4","9,020.2","0.77K","0.12%"
"13/08/2020","9,020.2","8,886.8","9,020.2","8,746.0","0.84K","1.50%"
"12/08/2020","8,886.8","8,753.9","8,886.8","8,753.9","0.78K","1.53%"
"11/08/2020","8,752.7","9,125.0","9,125.0","8,752.7","1.23K","-4.08%"
"10/08/2020","9,125.0","8,970.2","9,200.0","8,970.2","1.01K","1.66%"
"09/08/2020","8,975.9","9,010.4","9,010.4","8,964.5","0.45K","-0.43%"
"08/08/2020","9,014.5","8,911.9","9,024.1","8,911.9","0.42K","1.15%"
"07/08/2020","8,911.9","8,977.5","8,977.5","8,800.7","0.91K","-0.73%"
"06/08/2020","8,977.5","8,965.0","8,977.5","8,894.4","0.81K","0.14%"
"05/08/2020","8,965.0","8,576.5","8,965.0","8,576.5","0.94K","4.54%"
"04/08/2020","8,575.3","8,612.6","8,643.5","8,575.3","0.74K","-0.43%"
"03/08/2020","8,612.6","8,470.7","8,612.6","8,470.7","0.86K","1.72%"
"02/08/2020","8,467.3","9,041.6","9,146.8","8,467.3","1.87K","-6.35%"
"01/08/2020","9,041.6","8,698.8","9,041.6","8,639.2","1.35K","3.94%"
"31/07/2020","8,698.8","8,502.0","8,698.8","8,489.6","0.99K","2.32%"
"30/07/2020","8,502.0","8,583.8","8,583.8","8,448.5","1.09K","-0.99%"
"29/07/2020","8,587.3","8,471.6","8,669.9","8,471.6","1.14K","1.34%"
"28/07/2020","8,473.9","8,571.5","8,571.5","8,473.9","2.09K","-1.10%"
"27/07/2020","8,568.3","7,775.5","8,568.3","7,775.5","3.08K","10.20%"
"26/07/2020","7,775.5","7,611.9","7,775.5","7,611.9","0.85K","2.07%"
"25/07/2020","7,617.8","7,484.6","7,617.8","7,484.6","0.51K","1.70%"
"24/07/2020","7,490.3","7,570.5","7,570.5","7,490.3","0.58K","-1.06%"
"23/07/2020","7,570.5","7,495.4","7,570.5","7,458.0","0.88K","1.00%"
"22/07/2020","7,495.4","7,398.4","7,495.4","7,379.3","0.79K","1.27%"
"21/07/2020","7,401.1","7,255.9","7,401.1","7,255.9","0.69K","2.00%"
"20/07/2020","7,255.9","7,345.4","7,345.4","7,255.0","0.60K","-1.22%"
"19/07/2020","7,345.4","7,318.9","7,345.4","7,318.9","0.32K","0.36%"
"18/07/2020","7,318.8","7,300.2","7,319.4","7,286.0","0.35K","0.25%"
"17/07/2020","7,300.2","7,286.6","7,300.2","7,280.4","0.49K","0.19%"
"16/07/2020","7,286.6","7,318.5","7,318.5","7,237.9","0.75K","-0.47%"
"15/07/2020","7,321.3","7,384.6","7,384.6","7,314.8","0.68K","-0.86%"
"14/07/2020","7,384.6","7,370.9","7,384.6","7,361.0","0.64K","0.19%"
"13/07/2020","7,370.9","7,377.0","7,410.0","7,366.6","0.73K","-0.08%"
"12/07/2020","7,377.0","7,342.2","7,377.0","7,313.5","0.39K","0.47%"
"11/07/2020","7,342.2","7,380.0","7,380.0","7,317.7","0.28K","-0.51%"
"10/07/2020","7,380.0","7,347.6","7,380.0","7,327.2","0.65K","0.44%"
"09/07/2020","7,347.6","7,499.1","7,499.1","7,347.6","0.78K","-2.03%"
"08/07/2020","7,500.0","7,392.2","7,500.0","7,391.3","0.86K","1.46%"
"07/07/2020","7,392.2","7,496.0","7,496.0","7,392.2","0.62K","-1.40%"
"06/07/2020","7,496.9","7,296.5","7,496.9","7,292.5","0.94K","2.75%"
"05/07/2020","7,296.5","7,345.6","7,352.4","7,239.0","0.54K","-0.67%"
"04/07/2020","7,345.6","7,277.4","7,377.3","7,267.3","0.42K","0.91%"
"03/07/2020","7,279.6","7,306.4","7,349.6","7,265.0","0.59K","-0.37%"
"02/07/2020","7,306.4","7,426.8","7,440.1","7,207.8","1.08K","-1.64%"
"01/07/2020","7,428.0","7,379.9","7,465.4","7,349.0","0.80K","0.65%"
"30/06/2020","7,379.9","7,467.6","7,488.6","7,364.1","0.78K","-1.17%"
"29/06/2020","7,467.6","7,403.8","7,512.0","7,334.1","0.69K","0.86%"
"28/06/2020","7,403.8","7,322.1","7,459.5","7,261.8","0.44K","1.06%"
"27/06/2020","7,326.2","7,442.9","7,472.7","7,192.0","0.82K","-1.57%"
"26/06/2020","7,442.9","7,452.0","7,498.0","7,333.0","0.72K","-0.17%"
"25/06/2020","7,455.9","7,496.2","7,524.0","7,259.0","0.95K","-0.54%"
"24/06/2020","7,496.2","7,700.0","7,733.2","7,419.0","1.13K","-2.65%"
"23/06/2020","7,700.0","7,754.1","7,780.0","7,671.9","0.71K","-0.69%"
"22/06/2020","7,753.4","7,534.0","7,847.0","7,524.0","0.90K","2.86%"
"21/06/2020","7,537.6","7,578.9","7,620.0","7,528.0","0.31K","-0.55%"
"20/06/2020","7,578.9","7,550.3","7,601.9","7,452.8","0.51K","0.42%"
"19/06/2020","7,547.0","7,553.7","7,607.9","7,436.3","0.62K","-0.14%"
"18/06/2020","7,557.5","7,550.0","7,600.0","7,473.8","0.57K","0.10%"
"17/06/2020","7,550.0","7,579.3","7,629.1","7,374.0","0.70K","-0.39%"
"16/06/2020","7,579.3","7,479.5","7,596.8","7,432.0","0.91K","1.33%"
"15/06/2020","7,479.5","7,480.8","7,543.0","7,150.0","1.51K","-0.02%"
"14/06/2020","7,480.8","7,571.7","7,573.0","7,410.0","0.49K","-1.20%"
"13/06/2020","7,572.0","7,567.0","7,586.0","7,477.0","0.44K","0.07%"
